i	j	iLIS_best	iLIS_avg	ipTM_best
919	6683	0.266	0.171	0.41
1007	9571	0.266	0.214	0.34
811	11903	0.266	0.053	0.47
7278	8629	0.266	0.136	0.28
8367	351	0.266	0.168	0.37
4868	12462	0.266	0.148	0.42
12430	6939	0.266	0.053	0.60
8031	3373	0.266	0.108	0.67
13887	8315	0.266	0.167	0.46
11951	11282	0.266	0.053	0.35
8162	7735	0.266	0.067	0.42
10531	9572	0.266	0.053	0.57
13133	7446	0.266	0.053	0.69
8212	4774	0.266	0.157	0.61
9809	580	0.266	0.094	0.45
8126	6683	0.266	0.058	0.43
10118	13447	0.266	0.123	0.65
13287	9825	0.266	0.053	0.51
8629	10997	0.266	0.093	0.32
13287	8031	0.266	0.118	0.42
7659	12789	0.266	0.073	0.38
13337	3373	0.265	0.056	0.40
7735	225	0.265	0.146	0.37
7659	7202	0.265	0.151	0.27
5943	7446	0.265	0.053	0.50
9683	10281	0.265	0.100	0.22
11274	13881	0.265	0.197	0.63
8031	9958	0.265	0.082	0.36
197	8620	0.265	0.136	0.49
9740	7736	0.265	0.180	0.37
13448	8038	0.265	0.058	0.54
40	3075	0.265	0.070	0.39
7735	8031	0.265	0.151	0.44
7278	7659	0.265	0.161	0.28
13041	351	0.265	0.179	0.40
11286	8577	0.265	0.053	0.60
9571	9247	0.265	0.193	0.45
13447	8367	0.265	0.113	0.55
548	9552	0.265	0.053	0.64
13886	7603	0.265	0.094	0.26
70	12819	0.265	0.066	0.41
11909	572	0.265	0.207	0.57
9714	10981	0.265	0.141	0.49
13337	9958	0.265	0.117	0.36
11624	3333	0.265	0.145	0.65
4153	10981	0.265	0.111	0.37
12820	8909	0.265	0.090	0.39
6557	12462	0.265	0.138	0.56
13287	8631	0.265	0.178	0.44
10981	11281	0.265	0.219	0.41
9714	11265	0.264	0.075	0.50
9390	9572	0.264	0.089	0.48
10008	12167	0.264	0.082	0.42
12399	10982	0.264	0.144	0.48
10997	10981	0.264	0.136	0.33
750	12802	0.264	0.208	0.33
1007	8563	0.264	0.075	0.50
3075	7591	0.264	0.061	0.48
8735	13447	0.264	0.222	0.69
10320	12154	0.264	0.168	0.42
13886	11281	0.264	0.186	0.31
8696	12549	0.264	0.053	0.33
11726	13041	0.264	0.214	0.38
40	8735	0.264	0.124	0.36
9046	204	0.264	0.053	0.42
5734	9958	0.264	0.205	0.36
11275	487	0.264	0.182	0.45
5734	12154	0.264	0.145	0.39
4122	5755	0.264	0.066	0.45
13183	1210	0.264	0.132	0.33
8031	8735	0.264	0.136	0.35
12461	1548	0.264	0.115	0.41
858	8038	0.264	0.053	0.44
10118	11062	0.264	0.068	0.40
9376	9825	0.264	0.135	0.38
8090	70	0.264	0.055	0.40
8202	12364	0.264	0.053	0.37
8031	7037	0.264	0.116	0.55
12423	12364	0.264	0.085	0.37
1007	1010	0.264	0.088	0.36
572	9188	0.263	0.054	0.32
8212	13041	0.263	0.175	0.42
13116	12789	0.263	0.053	0.44
858	12549	0.263	0.214	0.40
12399	8563	0.263	0.153	0.51
13041	9572	0.263	0.137	0.45
40	12461	0.263	0.169	0.34
9809	11062	0.263	0.103	0.39
8162	9683	0.263	0.171	0.26
12523	1523	0.263	0.064	0.66
919	5627	0.263	0.068	0.55
11300	1017	0.263	0.053	0.53
800	572	0.263	0.195	0.60
11300	11009	0.263	0.118	0.34
6216	11080	0.263	0.078	0.62
7278	3333	0.263	0.160	0.63
451	13337	0.263	0.070	0.55
7278	11281	0.263	0.131	0.33
11300	12284	0.263	0.166	0.54
6847	9089	0.263	0.053	0.58
8031	6216	0.262	0.052	0.59
11149	12155	0.262	0.067	0.43
1009	8470	0.262	0.052	0.61
11275	204	0.262	0.150	0.40
9572	8909	0.262	0.183	0.44
10498	4774	0.262	0.052	0.68
8173	7589	0.262	0.117	0.32
11591	811	0.262	0.110	0.49
12862	9326	0.262	0.052	0.32
11624	8910	0.262	0.152	0.50
9809	8038	0.262	0.096	0.56
11265	12820	0.262	0.078	0.37
12549	12789	0.262	0.110	0.35
5734	551	0.262	0.128	0.34
11314	9390	0.262	0.052	0.71
197	7675	0.262	0.069	0.44
40	750	0.262	0.076	0.32
13448	3111	0.262	0.108	0.49
10531	9544	0.262	0.111	0.46
1003	9825	0.262	0.150	0.44
10118	12862	0.262	0.068	0.30
9376	12819	0.262	0.112	0.42
451	12543	0.261	0.082	0.45
8188	750	0.261	0.083	0.30
11061	8031	0.261	0.139	0.69
11314	11277	0.261	0.052	0.61
197	1043	0.261	0.196	0.44
8162	9564	0.261	0.052	0.21
12543	10982	0.261	0.220	0.36
11273	9683	0.261	0.088	0.57
13881	12154	0.261	0.081	0.51
8031	11282	0.261	0.052	0.33
12820	4868	0.261	0.161	0.36
8038	7591	0.261	0.076	0.51
858	9931	0.261	0.229	0.55
12423	796	0.261	0.213	0.42
11286	6557	0.261	0.165	0.33
3953	1010	0.261	0.237	0.34
11279	13881	0.261	0.059	0.56
9809	7975	0.261	0.052	0.44
9185	9571	0.261	0.052	0.42
10412	7659	0.261	0.163	0.36
9571	580	0.261	0.128	0.30
8696	1014	0.261	0.081	0.66
800	10320	0.261	0.162	0.64
11280	11277	0.261	0.188	0.38
796	12284	0.261	0.103	0.30
12523	351	0.261	0.052	0.31
13287	12803	0.261	0.052	0.58
11909	11080	0.261	0.215	0.68
10531	12167	0.261	0.052	0.57
11314	11188	0.261	0.052	0.66
8367	12803	0.261	0.052	0.51
8895	7278	0.261	0.059	0.34
10320	8577	0.260	0.165	0.55
1018	8338	0.260	0.052	0.66
12423	3461	0.260	0.108	0.40
1003	158	0.260	0.067	0.49
4122	7591	0.260	0.104	0.45
7037	9958	0.260	0.119	0.48
13041	8735	0.260	0.095	0.32
3461	3111	0.260	0.119	0.38
10958	11281	0.260	0.210	0.66
9571	8038	0.260	0.154	0.45
1043	13791	0.260	0.127	0.49
805	13881	0.260	0.127	0.46
13116	8990	0.260	0.066	0.49
1210	892	0.260	0.095	0.51
3075	12802	0.260	0.052	0.50
11286	10281	0.260	0.052	0.49
8188	11951	0.260	0.125	0.38
10531	548	0.260	0.052	0.56
9070	10997	0.260	0.090	0.46
8126	13886	0.260	0.055	0.31
8338	1010	0.260	0.052	0.49
9376	12154	0.260	0.239	0.39
10118	487	0.260	0.121	0.30
8212	9958	0.260	0.116	0.40
11726	9740	0.260	0.114	0.39
8631	1210	0.260	0.052	0.42
12461	8563	0.260	0.185	0.48
10008	11286	0.260	0.052	0.39
70	487	0.259	0.052	0.34
289	7675	0.259	0.052	0.37
3111	3075	0.259	0.196	0.43
7821	10958	0.259	0.092	0.62
40	811	0.259	0.161	0.39
10958	445	0.259	0.230	0.67
13448	12549	0.259	0.124	0.60
12399	7735	0.259	0.075	0.45
9185	12153	0.259	0.052	0.36
9377	12543	0.259	0.073	0.44
7736	3461	0.259	0.149	0.39
13887	8038	0.259	0.097	0.52
11279	5943	0.259	0.060	0.56
10958	7975	0.259	0.154	0.62
9683	12364	0.259	0.175	0.41
11188	11286	0.259	0.150	0.49
10957	11265	0.259	0.122	0.68
6939	10320	0.259	0.149	0.54
11062	9247	0.259	0.174	0.36
9564	1523	0.259	0.092	0.54
13448	8620	0.259	0.090	0.62
12862	12155	0.259	0.064	0.55
12354	12077	0.259	0.084	0.48
9571	12615	0.259	0.084	0.35
12523	551	0.259	0.124	0.34
572	7603	0.259	0.092	0.32
1019	13042	0.259	0.108	0.48
11726	12900	0.259	0.170	0.62
10320	3373	0.259	0.184	0.56
40	996	0.259	0.054	0.68
547	13514	0.259	0.063	0.46
225	7202	0.259	0.106	0.39
721	8910	0.259	0.082	0.31
11826	6683	0.259	0.052	0.49
5734	8038	0.259	0.082	0.43
8895	8990	0.259	0.052	0.35
13881	4868	0.259	0.132	0.34
12820	12153	0.259	0.052	0.31
10008	9817	0.259	0.130	0.42
11279	6472	0.259	0.052	0.63
800	12167	0.258	0.052	0.65
858	12462	0.258	0.114	0.29
800	6683	0.258	0.065	0.50
547	13133	0.258	0.081	0.66
11826	225	0.258	0.080	0.31
11909	13043	0.258	0.052	0.58
8173	7603	0.258	0.052	0.31
9376	1010	0.258	0.112	0.42
6944	2109	0.258	0.069	0.64
12364	11149	0.258	0.099	0.38
1014	13887	0.258	0.133	0.69
9809	9990	0.258	0.174	0.32
8338	204	0.258	0.112	0.34
548	10982	0.258	0.109	0.53
8173	7202	0.258	0.077	0.26
12167	10982	0.258	0.124	0.28
10412	1210	0.258	0.092	0.45
11314	806	0.258	0.052	0.71
11009	8620	0.258	0.115	0.38
12399	7821	0.258	0.095	0.33
547	7591	0.258	0.073	0.55
8631	5943	0.258	0.118	0.48
9683	13514	0.258	0.121	0.44
8321	8735	0.258	0.052	0.36
12862	8909	0.258	0.052	0.20
11555	12154	0.258	0.116	0.36
9714	12862	0.258	0.136	0.49
13103	9552	0.258	0.052	0.69
6472	811	0.258	0.105	0.58
11265	11904	0.258	0.098	0.52
11273	13887	0.258	0.056	0.71
5734	8469	0.257	0.125	0.54
9390	12167	0.257	0.154	0.37
13021	13881	0.257	0.117	0.39
9247	1043	0.257	0.126	0.38
1043	9552	0.257	0.091	0.44
7430	811	0.257	0.107	0.42
9185	70	0.257	0.105	0.43
11314	1011	0.257	0.118	0.64
8090	5734	0.257	0.051	0.28
12820	13887	0.257	0.154	0.37
8126	10931	0.257	0.056	0.45
12543	351	0.257	0.162	0.38
10930	9390	0.257	0.141	0.32
13021	12167	0.257	0.089	0.38
12399	9377	0.257	0.127	0.42
11555	3111	0.257	0.128	0.35
11300	445	0.257	0.089	0.29
1003	3333	0.257	0.058	0.59
8031	225	0.257	0.194	0.34
12364	8620	0.257	0.230	0.46
9376	6683	0.257	0.051	0.37
13886	13042	0.257	0.051	0.57
11009	9552	0.257	0.182	0.37
13183	12615	0.257	0.051	0.40
9624	7446	0.257	0.094	0.56
9376	8735	0.256	0.102	0.34
9809	8660	0.256	0.145	0.42
445	13791	0.256	0.051	0.47
1007	10118	0.256	0.051	0.36
6216	9958	0.256	0.072	0.39
10997	7603	0.256	0.087	0.40
8696	3796	0.256	0.094	0.61
1015	3661	0.256	0.124	0.36
11188	9817	0.256	0.051	0.50
9376	135	0.256	0.063	0.60
11188	10997	0.256	0.198	0.46
1019	3661	0.256	0.163	0.31
9185	7037	0.256	0.075	0.43
13870	9564	0.256	0.062	0.23
8126	13881	0.256	0.110	0.44
9247	3111	0.256	0.234	0.38
13905	9390	0.256	0.160	0.37
13183	12549	0.256	0.146	0.31
796	12549	0.256	0.059	0.36
11080	4153	0.256	0.078	0.48
6847	487	0.256	0.138	0.61
8162	11555	0.256	0.090	0.35
10531	750	0.256	0.114	0.58
800	12423	0.256	0.088	0.61
11951	1043	0.256	0.160	0.31
11726	10531	0.256	0.082	0.57
13043	10959	0.256	0.212	0.54
12839	12284	0.256	0.065	0.59
9376	7659	0.255	0.133	0.36
7736	10981	0.255	0.139	0.38
13905	12543	0.255	0.141	0.30
13881	7446	0.255	0.051	0.39
11555	4868	0.255	0.162	0.34
11280	11286	0.255	0.097	0.47
10008	8038	0.255	0.133	0.45
11275	7891	0.255	0.232	0.46
8212	13043	0.255	0.051	0.74
8188	7706	0.255	0.117	0.64
811	9564	0.255	0.139	0.35
547	7975	0.255	0.090	0.45
9185	3308	0.255	0.122	0.45
11826	8031	0.255	0.077	0.37
445	8470	0.255	0.186	0.59
10320	351	0.255	0.128	0.39
11826	11903	0.255	0.060	0.29
8126	9188	0.255	0.117	0.30
40	796	0.255	0.108	0.29
9376	8910	0.255	0.133	0.37
12423	9326	0.255	0.098	0.33
8909	7591	0.255	0.071	0.46
9247	7202	0.255	0.051	0.39
6156	7591	0.254	0.078	0.74
11273	13905	0.254	0.054	0.66
8696	13887	0.254	0.147	0.38
12862	6847	0.254	0.051	0.62
1009	9564	0.254	0.093	0.68
9809	10531	0.254	0.093	0.67
1523	487	0.254	0.104	0.65
7735	1015	0.254	0.085	0.34
13183	8910	0.254	0.051	0.33
11903	8660	0.254	0.051	0.42
40	9552	0.254	0.071	0.36
3111	7603	0.254	0.051	0.33
11275	7674	0.254	0.122	0.41
11951	3111	0.254	0.143	0.35
10531	8563	0.254	0.073	0.57
445	8629	0.254	0.124	0.41
9376	5734	0.254	0.165	0.39
11286	4153	0.254	0.092	0.45
9571	10997	0.254	0.163	0.36
7430	8031	0.254	0.087	0.56
8967	892	0.254	0.072	0.40
11280	9376	0.254	0.130	0.40
12399	11904	0.254	0.119	0.47
8696	451	0.254	0.073	0.48
13062	10982	0.254	0.071	0.31
197	11904	0.254	0.125	0.41
10930	7735	0.254	0.065	0.43
9740	11281	0.254	0.160	0.38
10412	13378	0.254	0.051	0.36
7430	13133	0.254	0.095	0.59
12167	1548	0.254	0.099	0.28
13905	13881	0.254	0.064	0.35
7821	11265	0.254	0.133	0.28
9041	8735	0.254	0.051	0.54
13887	9958	0.254	0.132	0.40
11275	13103	0.254	0.081	0.69
12820	13886	0.254	0.201	0.35
12461	7675	0.254	0.166	0.38
11341	13886	0.254	0.232	0.58
10118	10531	0.254	0.110	0.65
135	8910	0.253	0.051	0.61
12354	11826	0.253	0.051	0.40
1548	225	0.253	0.120	0.54
11274	6946	0.253	0.118	0.65
13337	225	0.253	0.090	0.45
6847	12284	0.253	0.051	0.67
13870	9990	0.253	0.051	0.54
1548	13378	0.253	0.091	0.55
7835	551	0.253	0.196	0.33
12615	12549	0.253	0.100	0.33
5627	8990	0.253	0.172	0.44
9377	9958	0.253	0.071	0.45
13338	11591	0.253	0.085	0.49
9990	12077	0.253	0.051	0.50
8631	8315	0.253	0.164	0.42
9377	1043	0.253	0.078	0.42
548	10981	0.253	0.157	0.55
13448	12789	0.253	0.107	0.46
13447	3633	0.253	0.051	0.61
7975	8315	0.253	0.073	0.39
8895	11555	0.253	0.072	0.40
13337	13447	0.253	0.060	0.53
11555	7446	0.253	0.160	0.33
13881	12543	0.253	0.148	0.36
8031	1553	0.253	0.060	0.72
800	7821	0.253	0.172	0.59
7675	351	0.253	0.067	0.36
13041	13791	0.252	0.160	0.47
1015	8735	0.252	0.137	0.37
9572	8910	0.252	0.165	0.48
8735	204	0.252	0.119	0.29
11909	11009	0.252	0.050	0.62
11280	9552	0.252	0.070	0.44
5734	8367	0.252	0.150	0.44
9990	1523	0.252	0.133	0.62
9714	12543	0.252	0.050	0.56
10204	9042	0.252	0.121	0.48
919	548	0.252	0.101	0.56
5734	11904	0.252	0.089	0.43
9809	11282	0.252	0.069	0.30
7964	12549	0.252	0.072	0.44
9740	158	0.252	0.177	0.45
1210	11904	0.252	0.178	0.43
572	12077	0.252	0.084	0.40
11591	9089	0.252	0.050	0.60
9683	13133	0.252	0.058	0.52
12543	13378	0.252	0.050	0.38
548	892	0.252	0.094	0.65
40	7278	0.252	0.166	0.32
10320	8620	0.252	0.150	0.34
289	10997	0.252	0.159	0.46
7706	10531	0.252	0.199	0.58
8338	12862	0.251	0.102	0.45
11555	13886	0.251	0.050	0.25
11951	6557	0.251	0.099	0.40
1013	12802	0.251	0.050	0.64
3308	12153	0.251	0.050	0.52
11909	7278	0.251	0.174	0.65
197	204	0.251	0.154	0.37
13870	158	0.251	0.114	0.51
4868	10997	0.251	0.066	0.39
13447	13791	0.251	0.085	0.69
13905	204	0.251	0.128	0.30
11956	1015	0.251	0.126	0.32
9825	13447	0.251	0.124	0.58
12423	7591	0.251	0.053	0.45
11300	6683	0.251	0.050	0.44
11009	8735	0.251	0.090	0.43
8338	13934	0.251	0.050	0.52
11628	1088	0.251	0.115	0.58
12543	3075	0.251	0.082	0.38
11956	12543	0.251	0.082	0.37
6943	351	0.251	0.129	0.56
1523	10981	0.251	0.178	0.65
70	9958	0.251	0.082	0.37
9247	1010	0.251	0.060	0.38
11274	13378	0.251	0.196	0.70
548	13378	0.251	0.105	0.69
7964	12364	0.251	0.050	0.36
11909	1010	0.251	0.071	0.60
11274	7202	0.251	0.096	0.64
11274	11628	0.251	0.050	0.67
800	5734	0.251	0.198	0.51
458	11909	0.251	0.210	0.62
13881	8909	0.250	0.050	0.36
7735	11281	0.250	0.072	0.33
11624	13183	0.250	0.087	0.55
11275	7735	0.250	0.129	0.41
10498	8696	0.250	0.050	0.48
9070	197	0.250	0.071	0.40
11909	9552	0.250	0.111	0.70
8188	11149	0.250	0.078	0.57
12423	12523	0.250	0.059	0.44
3373	13220	0.250	0.100	0.64
1013	445	0.250	0.055	0.60
1007	8469	0.250	0.137	0.61
4122	11903	0.250	0.139	0.47
6583	892	0.250	0.050	0.53
11275	11591	0.250	0.122	0.42
996	7735	0.250	0.110	0.60
1003	11904	0.250	0.088	0.42
10930	197	0.250	0.093	0.44
7589	8620	0.250	0.056	0.43
13870	796	0.250	0.084	0.41
9714	9740	0.249	0.206	0.39
12423	12803	0.249	0.050	0.35
451	1548	0.249	0.050	0.52
158	351	0.249	0.071	0.42
11300	6156	0.249	0.100	0.68
12892	11281	0.249	0.095	0.36
9809	10320	0.249	0.123	0.51
8631	12862	0.249	0.065	0.37
1019	9564	0.249	0.130	0.47
7589	11281	0.249	0.102	0.45
11300	70	0.249	0.153	0.28
9041	12802	0.249	0.080	0.51
1015	5734	0.249	0.069	0.32
8212	1010	0.249	0.167	0.40
10531	7278	0.249	0.150	0.63
1210	8910	0.249	0.146	0.49
40	12399	0.249	0.050	0.30
13905	3333	0.249	0.201	0.54
11726	8315	0.249	0.065	0.41
919	3333	0.249	0.123	0.62
12364	11904	0.249	0.102	0.35
13905	10981	0.249	0.174	0.36
451	8321	0.249	0.050	0.29
9185	12789	0.249	0.050	0.32
7674	9544	0.249	0.050	0.62
8895	580	0.249	0.107	0.34
5627	13378	0.249	0.135	0.54
8202	3953	0.249	0.123	0.44
13337	13448	0.249	0.065	0.51
3661	7975	0.249	0.082	0.33
11624	10957	0.248	0.086	0.69
10118	7037	0.248	0.064	0.54
12461	1210	0.248	0.172	0.50
13903	12900	0.248	0.074	0.60
9714	11555	0.248	0.085	0.44
13021	10605	0.248	0.074	0.43
11273	13103	0.248	0.187	0.62
8031	12615	0.248	0.113	0.41
9247	7659	0.248	0.134	0.38
7589	70	0.248	0.108	0.42
13133	12789	0.248	0.056	0.63
5734	351	0.248	0.169	0.36
12354	13903	0.248	0.050	0.42
11286	8660	0.248	0.168	0.29
1003	8909	0.248	0.200	0.41
13041	7446	0.248	0.065	0.36
10997	7591	0.248	0.212	0.37
12167	12819	0.248	0.126	0.29
13887	1523	0.248	0.135	0.73
548	10989	0.248	0.100	0.64
9390	10982	0.248	0.179	0.44
11279	4868	0.248	0.128	0.57
13887	8469	0.248	0.085	0.62
548	9958	0.248	0.082	0.55
10982	1016	0.248	0.053	0.52
9599	3953	0.248	0.088	0.47
9714	12615	0.247	0.127	0.58
3461	9552	0.247	0.140	0.39
7735	6557	0.247	0.159	0.42
7278	796	0.247	0.062	0.30
9740	5734	0.247	0.178	0.43
11286	11951	0.247	0.161	0.36
750	7202	0.247	0.072	0.33
7891	4153	0.247	0.102	0.44
11149	9326	0.247	0.096	0.43
11314	1013	0.247	0.049	0.63
6939	6683	0.247	0.171	0.40
289	9376	0.247	0.208	0.41
9599	13903	0.247	0.049	0.60
11274	9958	0.247	0.073	0.66
13514	4153	0.247	0.052	0.37
805	10320	0.247	0.080	0.51
10320	11009	0.247	0.127	0.42
8696	548	0.247	0.127	0.58
12461	1043	0.247	0.165	0.29
12167	7675	0.247	0.049	0.39
858	8367	0.247	0.119	0.47
7891	9046	0.247	0.120	0.44
3333	12802	0.247	0.108	0.60
10204	1043	0.247	0.136	0.49
10118	13905	0.247	0.121	0.41
9571	10982	0.247	0.181	0.48
11273	9376	0.247	0.222	0.61
13870	10531	0.247	0.158	0.62
7736	5734	0.247	0.208	0.42
11300	1003	0.247	0.087	0.37
451	9817	0.247	0.118	0.44
9817	13220	0.247	0.078	0.37
10981	12819	0.247	0.147	0.36
12820	12155	0.247	0.080	0.43
13287	10320	0.247	0.056	0.36
197	8990	0.247	0.130	0.51
11300	1210	0.247	0.161	0.42
11624	11591	0.246	0.107	0.55
13337	8367	0.246	0.102	0.42
13514	11281	0.246	0.105	0.30
12423	4774	0.246	0.094	0.58
12615	7659	0.246	0.065	0.38
1007	7736	0.246	0.126	0.38
197	13133	0.246	0.049	0.61
11277	12155	0.246	0.095	0.47
8696	8577	0.246	0.135	0.54
1007	9599	0.246	0.049	0.47
11956	7675	0.246	0.172	0.36
4277	4868	0.246	0.049	0.61
7891	3333	0.246	0.174	0.53
4868	1016	0.246	0.106	0.43
9185	7278	0.246	0.107	0.38
9544	10981	0.246	0.054	0.66
858	7278	0.246	0.100	0.26
12399	4868	0.246	0.128	0.38
10008	13887	0.246	0.057	0.46
891	11080	0.246	0.049	0.33
13062	5755	0.246	0.049	0.32
8735	10981	0.246	0.067	0.34
8735	9188	0.246	0.100	0.34
6943	13447	0.246	0.049	0.52
800	858	0.246	0.143	0.63
3333	3661	0.246	0.197	0.54
8202	9958	0.246	0.078	0.41
9390	10320	0.246	0.115	0.31
572	3333	0.246	0.057	0.45
8031	4122	0.246	0.149	0.41
2109	10281	0.246	0.055	0.50
11284	10483	0.246	0.087	0.40
11273	12399	0.246	0.151	0.72
10118	7735	0.246	0.070	0.40
7735	11062	0.246	0.049	0.35
7736	12462	0.246	0.153	0.42
805	289	0.246	0.163	0.43
8338	12462	0.246	0.117	0.45
9714	9544	0.245	0.069	0.59
10498	13791	0.245	0.049	0.45
3308	9188	0.245	0.049	0.33
7735	1959	0.245	0.112	0.46
10989	8038	0.245	0.049	0.44
9377	11904	0.245	0.133	0.38
13287	1210	0.245	0.049	0.36
7659	12155	0.245	0.118	0.47
11274	721	0.245	0.163	0.62
8188	551	0.245	0.049	0.30
11188	8909	0.245	0.064	0.41
4122	11904	0.245	0.099	0.50
8188	8315	0.245	0.127	0.38
12167	11281	0.245	0.081	0.35
8188	2109	0.245	0.052	0.54
1013	1015	0.245	0.174	0.65
8631	9958	0.245	0.073	0.34
6583	8909	0.245	0.095	0.39
1017	10989	0.245	0.092	0.40
7821	9714	0.245	0.055	0.63
580	9188	0.245	0.144	0.30
9041	1010	0.245	0.151	0.44
11909	8990	0.245	0.205	0.55
1007	1015	0.245	0.066	0.34
9041	13934	0.245	0.080	0.34
9376	13934	0.245	0.104	0.51
13021	158	0.245	0.117	0.57
5627	9552	0.245	0.083	0.56
9247	6583	0.245	0.049	0.46
858	1573	0.245	0.113	0.64
3953	9958	0.245	0.074	0.35
6583	13220	0.245	0.049	0.47
8212	13791	0.245	0.049	0.38
11275	7591	0.245	0.049	0.48
9070	11149	0.245	0.053	0.39
13791	12802	0.245	0.049	0.39
1007	7037	0.245	0.049	0.28
70	10959	0.245	0.095	0.56
7735	7591	0.245	0.113	0.45
811	204	0.245	0.113	0.31
1210	12523	0.245	0.134	0.52
9740	11272	0.245	0.049	0.57
11286	13881	0.245	0.049	0.32
7675	1010	0.244	0.049	0.38
12423	12155	0.244	0.080	0.51
10008	9931	0.244	0.170	0.54
6583	1548	0.244	0.049	0.40
6683	13887	0.244	0.098	0.53
13870	12462	0.244	0.083	0.39
13183	12364	0.244	0.095	0.42
197	9247	0.244	0.084	0.41
7278	1210	0.244	0.075	0.37
8660	13934	0.244	0.182	0.34
11909	8188	0.244	0.193	0.59
919	12423	0.244	0.064	0.38
7706	4277	0.244	0.165	0.52
9571	8660	0.244	0.121	0.31
8696	11555	0.244	0.108	0.39
197	12802	0.244	0.081	0.48
11275	9571	0.244	0.131	0.43
13870	10957	0.244	0.213	0.63
13021	445	0.244	0.068	0.35
13133	9624	0.244	0.049	0.69
11624	9931	0.244	0.049	0.46
10531	5734	0.244	0.177	0.61
10498	10989	0.244	0.107	0.43
7589	9544	0.244	0.049	0.61
8990	4868	0.244	0.049	0.45
10412	7675	0.244	0.087	0.37
7975	487	0.244	0.103	0.35
6683	8735	0.244	0.171	0.53
8631	13133	0.243	0.107	0.69
1523	7591	0.243	0.049	0.70
12789	4868	0.243	0.060	0.33
548	9376	0.243	0.171	0.55
11080	9188	0.243	0.198	0.40
10118	9817	0.243	0.049	0.34
10997	12462	0.243	0.160	0.35
9740	351	0.243	0.108	0.42
9740	12802	0.243	0.097	0.44
7202	12462	0.243	0.141	0.34
10531	12423	0.243	0.049	0.61
9817	12543	0.243	0.072	0.35
7735	158	0.243	0.190	0.46
1014	13886	0.243	0.055	0.59
11275	8735	0.243	0.155	0.47
13905	8910	0.243	0.138	0.31
3333	204	0.243	0.125	0.50
12892	10483	0.243	0.075	0.50
12399	7278	0.243	0.133	0.32
8188	3111	0.243	0.121	0.34
5627	11281	0.243	0.131	0.67
13183	7736	0.243	0.156	0.42
8031	11904	0.243	0.051	0.51
9740	4122	0.243	0.119	0.39
13448	13886	0.243	0.096	0.54
9571	12789	0.243	0.091	0.34
9740	12615	0.243	0.158	0.34
10982	204	0.243	0.096	0.39
10008	7736	0.243	0.130	0.29
13183	351	0.243	0.049	0.35
1548	11080	0.243	0.202	0.53
547	8967	0.243	0.081	0.50
11275	7675	0.243	0.049	0.42
10531	8577	0.243	0.191	0.53
1548	8910	0.243	0.175	0.51
1548	8990	0.242	0.100	0.41
11956	4153	0.242	0.099	0.32
9990	8469	0.242	0.107	0.60
11300	12549	0.242	0.115	0.29
8202	13041	0.242	0.095	0.38
12892	9326	0.242	0.112	0.32
7430	12523	0.242	0.072	0.54
11265	7736	0.242	0.178	0.37
458	11904	0.242	0.175	0.44
11274	13041	0.242	0.164	0.65
13287	7675	0.242	0.048	0.29
1003	13903	0.242	0.048	0.38
572	13886	0.242	0.092	0.31
11265	11281	0.242	0.048	0.39
8967	12077	0.242	0.048	0.41
12543	12364	0.242	0.085	0.41
8631	10531	0.242	0.048	0.60
13886	13447	0.242	0.143	0.65
3111	8629	0.242	0.063	0.36
12461	11951	0.242	0.151	0.38
1010	3661	0.242	0.210	0.34
9809	8173	0.242	0.147	0.46
13905	8620	0.242	0.048	0.31
750	8910	0.242	0.048	0.34
10008	10957	0.242	0.164	0.53
7430	1007	0.242	0.139	0.51
3333	12523	0.242	0.100	0.60
11273	12820	0.241	0.090	0.64
451	13041	0.241	0.048	0.32
9683	12802	0.241	0.167	0.44
10118	11286	0.241	0.056	0.39
9247	10981	0.241	0.128	0.44
7735	70	0.241	0.171	0.43
2109	7446	0.241	0.082	0.48
13183	11281	0.241	0.057	0.40
750	8577	0.241	0.162	0.41
9185	13881	0.241	0.048	0.35
1007	12364	0.241	0.117	0.42
6472	11904	0.241	0.055	0.55
11280	8631	0.241	0.048	0.43
7278	13934	0.241	0.058	0.50
10531	1548	0.241	0.096	0.46
9817	12462	0.241	0.151	0.39
8696	12615	0.241	0.096	0.40
11061	12523	0.241	0.075	0.66
8202	858	0.241	0.086	0.30
4122	806	0.241	0.094	0.38
10605	1088	0.241	0.107	0.49
13886	8910	0.241	0.123	0.36
1007	5627	0.241	0.079	0.58
7675	10997	0.241	0.162	0.39
11062	12802	0.241	0.064	0.37
7675	12154	0.241	0.048	0.29
11286	1043	0.241	0.054	0.39
11272	7835	0.241	0.048	0.70
458	13103	0.241	0.048	0.69
8367	4868	0.241	0.106	0.33
12549	12819	0.241	0.081	0.39
1548	12077	0.241	0.053	0.41
1010	11080	0.241	0.048	0.37
9564	7591	0.240	0.056	0.30
7821	7446	0.240	0.064	0.40
7735	10959	0.240	0.048	0.44
12399	12789	0.240	0.207	0.36
750	11555	0.240	0.048	0.36
7591	12819	0.240	0.125	0.41
8090	12423	0.240	0.147	0.38
11280	8735	0.240	0.105	0.38
11300	13887	0.240	0.161	0.57
13287	9188	0.240	0.080	0.30
10412	487	0.240	0.189	0.38
13133	551	0.240	0.098	0.74
9809	13041	0.240	0.070	0.42
9599	2109	0.240	0.048	0.56
11314	135	0.240	0.048	0.68
13337	3953	0.240	0.048	0.44
