i	j	iLIS_best	iLIS_avg	ipTM_best
12499	1816	0.602	0.569	0.84
8146	6204	0.602	0.497	0.71
13776	7215	0.602	0.578	0.92
12499	12531	0.602	0.583	0.92
13002	13826	0.601	0.556	0.45
7459	7251	0.601	0.588	0.88
11741	839	0.601	0.582	0.91
13163	12465	0.601	0.591	0.62
778	9987	0.601	0.536	0.29
11885	8178	0.601	0.569	0.81
12007	11977	0.601	0.592	0.73
11677	8006	0.600	0.573	0.79
12499	8196	0.600	0.569	0.86
7671	7454	0.600	0.582	0.74
11677	10768	0.600	0.561	0.79
7980	12465	0.600	0.462	0.55
5454	7274	0.600	0.140	0.51
11698	10768	0.600	0.458	0.82
7821	12717	0.600	0.553	0.86
8146	10562	0.600	0.565	0.68
610	1000	0.600	0.586	0.64
12500	12531	0.600	0.583	0.93
10457	10765	0.599	0.566	0.59
11747	11749	0.599	0.551	0.89
13660	13661	0.599	0.579	0.86
11864	11706	0.599	0.481	0.88
12163	13850	0.599	0.574	0.60
12000	12014	0.599	0.576	0.66
7268	12135	0.599	0.537	0.53
999	11577	0.599	0.522	0.79
12494	12093	0.599	0.512	0.85
12499	8070	0.599	0.590	0.92
11726	11746	0.599	0.494	0.81
12064	12063	0.599	0.234	0.71
6959	7267	0.598	0.582	0.72
10418	13764	0.598	0.580	0.67
7793	13039	0.598	0.577	0.47
8037	5821	0.598	0.579	0.58
7749	7751	0.598	0.574	0.50
11715	12768	0.598	0.525	0.93
273	11901	0.598	0.373	0.81
13821	13406	0.598	0.585	0.58
8171	10454	0.598	0.541	0.57
13006	12598	0.598	0.529	0.50
1200	2456	0.598	0.578	0.30
11114	9879	0.598	0.517	0.66
9004	9005	0.598	0.577	0.40
8967	11696	0.598	0.548	0.77
11294	13353	0.597	0.544	0.63
7652	7526	0.597	0.589	0.57
13713	12286	0.597	0.579	0.56
11999	11994	0.597	0.119	0.72
10013	4732	0.596	0.585	0.48
7217	362	0.596	0.423	0.35
998	8178	0.596	0.577	0.93
7826	7598	0.596	0.119	0.45
11858	9339	0.596	0.371	0.25
3361	8182	0.596	0.552	0.87
21	11696	0.596	0.140	0.73
11156	8426	0.596	0.432	0.75
12338	11581	0.595	0.582	0.77
7644	7527	0.595	0.588	0.55
7763	7983	0.595	0.585	0.81
10154	7058	0.595	0.581	0.79
1532	5950	0.595	0.541	0.62
7529	7634	0.595	0.578	0.61
7649	7534	0.595	0.579	0.50
11969	12069	0.595	0.249	0.72
7873	7867	0.595	0.560	0.75
1099	4707	0.595	0.571	0.77
13543	1532	0.594	0.563	0.64
11991	11971	0.594	0.346	0.78
12637	7915	0.594	0.538	0.80
3184	11389	0.594	0.590	0.87
7281	13555	0.594	0.567	0.67
6970	9000	0.594	0.322	0.38
439	3643	0.594	0.532	0.38
7708	8919	0.594	0.188	0.52
7278	8708	0.594	0.554	0.35
11747	839	0.594	0.580	0.90
13256	11734	0.594	0.545	0.82
12265	10447	0.594	0.171	0.33
11402	8139	0.594	0.558	0.95
6480	10655	0.593	0.547	0.62
6250	1532	0.593	0.557	0.74
12471	11203	0.593	0.544	0.65
4767	2742	0.593	0.592	0.86
11741	7961	0.593	0.556	0.89
8275	8547	0.593	0.585	0.92
7649	7527	0.593	0.587	0.53
11747	8387	0.593	0.119	0.75
13217	7253	0.593	0.441	0.68
407	557	0.592	0.515	0.63
7503	11864	0.592	0.515	0.90
11689	9042	0.592	0.445	0.77
11739	11733	0.592	0.480	0.87
12348	6902	0.592	0.291	0.75
595	351	0.592	0.539	0.47
7252	11944	0.592	0.550	0.69
11395	12190	0.592	0.545	0.92
12717	13873	0.592	0.149	0.63
2915	486	0.592	0.334	0.44
11696	4774	0.592	0.565	0.81
12681	13866	0.591	0.577	0.89
7821	9387	0.591	0.549	0.86
11037	12351	0.591	0.502	0.89
7636	7534	0.591	0.550	0.49
7637	7527	0.591	0.582	0.54
13512	1009	0.591	0.559	0.79
7637	7534	0.591	0.584	0.54
11864	7391	0.591	0.562	0.92
2896	6014	0.591	0.552	0.87
789	13383	0.591	0.581	0.94
12000	12045	0.591	0.360	0.69
43	11203	0.591	0.302	0.49
7635	7526	0.591	0.584	0.58
727	806	0.591	0.550	0.86
7702	8228	0.590	0.568	0.49
13556	13676	0.590	0.525	0.74
8200	11474	0.590	0.183	0.32
1264	8230	0.590	0.532	0.38
12055	12061	0.590	0.232	0.69
2659	13981	0.590	0.462	0.31
9350	7071	0.590	0.538	0.22
8561	13331	0.590	0.551	0.36
7216	7610	0.590	0.539	0.34
7644	7534	0.590	0.584	0.50
11911	11820	0.590	0.546	0.31
13866	12682	0.589	0.583	0.87
11714	13876	0.589	0.354	0.84
8146	10277	0.589	0.566	0.73
7269	8641	0.589	0.469	0.57
7386	1108	0.589	0.515	0.27
13905	9966	0.589	0.558	0.47
12079	12061	0.589	0.217	0.69
13221	12208	0.589	0.379	0.58
890	9038	0.589	0.404	0.56
4732	2676	0.588	0.552	0.42
11747	13706	0.588	0.566	0.87
7749	7758	0.588	0.561	0.46
12202	8909	0.588	0.572	0.57
12499	8115	0.588	0.552	0.93
12933	12930	0.588	0.502	0.39
7216	11747	0.588	0.206	0.84
8547	8274	0.588	0.580	0.90
12561	9635	0.588	0.275	0.74
7387	7386	0.588	0.534	0.28
12057	12059	0.587	0.536	0.81
8641	7895	0.587	0.554	0.40
8146	9721	0.587	0.566	0.71
6489	1609	0.587	0.517	0.69
399	8446	0.587	0.488	0.88
6329	6821	0.587	0.570	0.84
13890	8228	0.587	0.447	0.76
10152	7055	0.587	0.550	0.91
9085	768	0.587	0.575	0.55
11398	10502	0.586	0.502	0.87
8056	138	0.586	0.500	0.41
12079	12045	0.586	0.197	0.72
12982	12269	0.586	0.188	0.75
13466	816	0.586	0.568	0.87
11698	11295	0.586	0.163	0.81
11108	6030	0.586	0.454	0.54
12309	11553	0.586	0.560	0.50
11575	12140	0.586	0.575	0.47
12014	11999	0.585	0.232	0.60
9880	7699	0.585	0.566	0.51
8873	732	0.585	0.542	0.61
10370	10367	0.585	0.577	0.85
12054	12049	0.585	0.529	0.73
10867	10870	0.585	0.564	0.60
998	13160	0.585	0.117	0.78
4130	9085	0.585	0.465	0.49
7387	6298	0.585	0.547	0.25
7193	9222	0.585	0.543	0.85
12260	12656	0.585	0.117	0.49
6329	9196	0.585	0.535	0.28
10710	7651	0.584	0.540	0.79
11686	11964	0.584	0.574	0.83
11394	13978	0.584	0.550	0.96
11549	1000	0.584	0.556	0.38
13223	7967	0.584	0.373	0.50
1009	7277	0.584	0.556	0.82
12082	12021	0.584	0.553	0.83
547	755	0.584	0.549	0.64
7964	7965	0.584	0.559	0.48
12048	12063	0.584	0.538	0.69
12464	13163	0.583	0.572	0.59
7639	7529	0.583	0.569	0.62
10370	10383	0.583	0.533	0.78
9289	11912	0.583	0.516	0.71
11212	9003	0.583	0.575	0.61
13956	3467	0.583	0.517	0.30
13890	8230	0.582	0.436	0.81
11356	11351	0.582	0.567	0.77
11395	10277	0.582	0.536	0.93
9553	10778	0.582	0.116	0.65
595	9091	0.582	0.558	0.58
8562	10778	0.582	0.250	0.47
11715	7263	0.582	0.557	0.94
11747	563	0.582	0.256	0.83
10529	2151	0.582	0.545	0.71
7273	8381	0.582	0.571	0.45
8713	12207	0.582	0.350	0.62
11696	4666	0.582	0.307	0.80
10161	10372	0.581	0.560	0.80
8896	6344	0.581	0.567	0.61
10157	10364	0.581	0.567	0.88
13953	13951	0.581	0.509	0.54
12074	12052	0.581	0.543	0.77
5787	5838	0.581	0.517	0.33
13221	8622	0.581	0.368	0.57
718	7180	0.581	0.476	0.50
12933	9543	0.580	0.398	0.33
13865	12349	0.580	0.543	0.93
12929	9004	0.580	0.443	0.29
11395	9721	0.580	0.550	0.90
1271	1842	0.580	0.306	0.66
11714	7263	0.580	0.558	0.94
11776	10574	0.580	0.543	0.88
8228	8230	0.580	0.184	0.55
12054	12055	0.580	0.563	0.70
129	126	0.580	0.499	0.30
197	7252	0.579	0.353	0.70
8227	10931	0.579	0.552	0.65
381	9124	0.579	0.416	0.91
13642	12158	0.579	0.571	0.80
4658	13847	0.579	0.474	0.48
10513	12399	0.579	0.414	0.41
7387	1108	0.579	0.494	0.26
1020	12917	0.579	0.157	0.85
7649	7524	0.579	0.543	0.50
8576	13797	0.579	0.362	0.88
5759	1369	0.579	0.573	0.85
11395	8996	0.579	0.538	0.83
11465	9327	0.579	0.371	0.84
12784	12679	0.578	0.488	0.64
73	921	0.578	0.559	0.74
10463	10461	0.578	0.322	0.26
11689	10951	0.578	0.542	0.77
12042	13762	0.578	0.420	0.59
12079	12062	0.578	0.346	0.69
8228	11886	0.578	0.116	0.37
11747	11748	0.578	0.555	0.88
13807	11773	0.578	0.559	0.86
8549	12142	0.578	0.540	0.46
11864	7263	0.577	0.557	0.95
13153	13347	0.577	0.558	0.85
7652	7524	0.577	0.540	0.52
8146	12190	0.577	0.542	0.70
7873	7871	0.577	0.534	0.52
12784	12787	0.577	0.553	0.50
11266	441	0.577	0.554	0.82
12142	9387	0.577	0.551	0.47
11194	12366	0.576	0.554	0.42
12265	13361	0.576	0.115	0.29
9290	8194	0.576	0.544	0.81
8230	13893	0.576	0.454	0.78
11679	7388	0.576	0.473	0.83
9333	9332	0.576	0.552	0.77
10394	10654	0.576	0.564	0.53
10375	10362	0.576	0.550	0.72
11398	6842	0.576	0.430	0.85
7641	7527	0.576	0.565	0.56
10796	7772	0.575	0.536	0.34
7739	10254	0.575	0.516	0.55
13039	8314	0.575	0.541	0.45
7202	12803	0.575	0.547	0.73
12046	12064	0.575	0.561	0.77
7982	11195	0.575	0.213	0.79
9550	13719	0.575	0.325	0.31
6533	12465	0.575	0.115	0.33
11864	11620	0.575	0.529	0.92
8543	8274	0.574	0.560	0.90
10382	10371	0.574	0.447	0.41
11681	10951	0.574	0.558	0.85
10019	13150	0.574	0.531	0.83
10529	3019	0.574	0.549	0.73
7272	7765	0.574	0.540	0.56
7639	7527	0.574	0.559	0.53
555	6533	0.574	0.499	0.42
7219	7404	0.574	0.511	0.60
12824	8464	0.573	0.518	0.28
12834	6890	0.573	0.405	0.42
266	7968	0.573	0.566	0.94
12048	12072	0.573	0.554	0.76
837	9118	0.573	0.117	0.41
197	10461	0.573	0.408	0.59
6956	9962	0.572	0.230	0.82
8562	8000	0.572	0.276	0.50
8009	12250	0.572	0.436	0.62
8549	7821	0.572	0.525	0.87
10263	9916	0.572	0.165	0.43
12561	6111	0.572	0.404	0.73
11893	12469	0.572	0.557	0.67
12791	12789	0.572	0.479	0.60
1008	7650	0.572	0.209	0.68
9338	1184	0.572	0.546	0.76
203	1226	0.572	0.440	0.72
7202	12802	0.572	0.537	0.43
7255	11211	0.572	0.537	0.65
12431	10952	0.572	0.538	0.60
9301	8866	0.571	0.335	0.40
13976	7273	0.571	0.226	0.42
11717	495	0.571	0.504	0.86
12597	7166	0.571	0.318	0.65
3356	8621	0.571	0.554	0.67
7642	7527	0.571	0.557	0.54
4704	9976	0.571	0.524	0.76
5617	7600	0.571	0.440	0.83
7207	7210	0.571	0.561	0.75
10161	10390	0.571	0.520	0.76
2955	11752	0.571	0.328	0.31
8056	10945	0.571	0.545	0.63
9952	10480	0.570	0.506	0.43
12048	12821	0.570	0.114	0.73
10531	4024	0.570	0.142	0.81
7627	9090	0.570	0.558	0.41
11991	11973	0.570	0.214	0.71
10212	6937	0.570	0.114	0.87
7021	13285	0.570	0.545	0.48
10666	10689	0.570	0.418	0.92
13647	7602	0.569	0.404	0.79
7639	7534	0.569	0.546	0.48
11747	11829	0.569	0.153	0.86
12597	10630	0.569	0.507	0.64
11021	11864	0.569	0.534	0.93
11978	11973	0.569	0.556	0.72
11731	8337	0.569	0.542	0.85
448	7416	0.569	0.519	0.71
9301	9739	0.569	0.370	0.27
7642	7534	0.569	0.553	0.54
8146	10405	0.569	0.521	0.65
9201	66	0.569	0.556	0.57
12320	11296	0.569	0.200	0.79
8226	9069	0.569	0.543	0.90
3171	6854	0.568	0.539	0.81
11394	5032	0.568	0.399	0.90
11398	9721	0.568	0.535	0.85
13259	10864	0.568	0.480	0.39
13002	13807	0.568	0.557	0.85
4266	3172	0.568	0.328	0.34
7487	7488	0.568	0.551	0.70
8691	7280	0.568	0.565	0.90
11724	8982	0.568	0.541	0.88
348	11585	0.568	0.553	0.86
7481	11781	0.568	0.543	0.58
911	5889	0.568	0.550	0.76
192	4750	0.568	0.318	0.78
13163	7741	0.568	0.558	0.58
12471	9654	0.567	0.480	0.86
10160	10162	0.567	0.545	0.77
11395	5032	0.567	0.315	0.92
8912	8913	0.567	0.560	0.91
10961	12664	0.567	0.117	0.44
11598	10968	0.567	0.510	0.51
11697	13635	0.567	0.509	0.76
9923	9907	0.567	0.541	0.79
2945	9311	0.567	0.495	0.56
13095	13021	0.567	0.454	0.59
9770	13332	0.566	0.532	0.79
11351	11358	0.566	0.556	0.96
11780	301	0.566	0.540	0.67
11530	11528	0.566	0.395	0.82
7524	7645	0.566	0.561	0.63
7753	7390	0.566	0.118	0.43
9370	7219	0.566	0.414	0.63
11747	7844	0.566	0.503	0.76
13707	2602	0.566	0.515	0.51
9077	7254	0.566	0.541	0.58
13889	8229	0.566	0.209	0.79
4641	993	0.566	0.546	0.68
769	12569	0.565	0.483	0.52
1011	7407	0.565	0.321	0.73
7722	8346	0.565	0.536	0.44
906	904	0.565	0.500	0.75
9289	8194	0.565	0.525	0.77
2789	11250	0.565	0.150	0.53
12552	13825	0.565	0.541	0.41
7047	9908	0.565	0.523	0.31
9357	9359	0.565	0.527	0.46
10991	10686	0.565	0.544	0.53
7208	7209	0.565	0.551	0.80
7891	7279	0.565	0.549	0.65
9102	9105	0.565	0.556	0.85
9857	11552	0.565	0.544	0.63
12125	12717	0.564	0.202	0.58
2797	11116	0.564	0.547	0.79
10285	6838	0.564	0.535	0.78
12022	13552	0.564	0.530	0.32
7638	7529	0.564	0.546	0.64
7160	7164	0.564	0.552	0.77
11778	10621	0.564	0.539	0.48
7274	11079	0.564	0.113	0.65
11389	10574	0.564	0.544	0.88
850	7517	0.564	0.482	0.55
9920	3532	0.564	0.333	0.83
11689	13087	0.564	0.550	0.79
8146	13978	0.563	0.534	0.75
4704	8536	0.563	0.543	0.80
8017	7395	0.563	0.294	0.27
12969	270	0.563	0.541	0.83
10253	10261	0.563	0.389	0.31
9069	8184	0.563	0.547	0.70
9390	6991	0.563	0.542	0.47
13032	13036	0.563	0.542	0.41
9028	9204	0.563	0.530	0.61
831	12552	0.563	0.447	0.41
13005	12598	0.563	0.518	0.49
11394	6204	0.563	0.506	0.92
6646	8570	0.563	0.546	0.93
12966	11699	0.563	0.153	0.28
694	7438	0.563	0.136	0.26
9044	9533	0.563	0.556	0.71
10370	10375	0.563	0.513	0.75
12070	11979	0.563	0.254	0.67
9118	11378	0.563	0.545	0.80
11021	11714	0.563	0.552	0.91
7864	7873	0.562	0.503	0.89
13563	12031	0.562	0.112	0.57
8009	4033	0.562	0.425	0.44
8240	11235	0.562	0.553	0.83
11652	12946	0.562	0.341	0.77
8235	382	0.562	0.491	0.88
10496	10500	0.562	0.513	0.75
13924	7971	0.562	0.302	0.50
11395	7044	0.562	0.541	0.87
12822	1312	0.562	0.112	0.73
12654	11741	0.562	0.506	0.88
7245	8733	0.562	0.220	0.20
11395	12721	0.562	0.507	0.87
12335	10283	0.562	0.116	0.44
8146	7044	0.562	0.525	0.67
7529	7640	0.562	0.545	0.63
12909	9968	0.562	0.528	0.81
1009	7271	0.561	0.529	0.83
10373	10384	0.561	0.543	0.78
7651	7524	0.561	0.553	0.56
10980	10969	0.561	0.493	0.62
9770	544	0.561	0.542	0.86
8919	12672	0.561	0.235	0.50
463	9660	0.561	0.500	0.80
11747	12290	0.561	0.445	0.64
461	5854	0.561	0.190	0.68
9099	9096	0.561	0.553	0.70
11398	7044	0.561	0.551	0.83
12014	13178	0.561	0.112	0.54
8926	12595	0.561	0.530	0.65
12000	12047	0.560	0.159	0.66
11741	13710	0.560	0.277	0.87
13159	9800	0.560	0.343	0.51
9828	9887	0.560	0.536	0.38
13519	11399	0.560	0.545	0.78
8228	10931	0.560	0.546	0.65
13571	13029	0.560	0.507	0.70
13174	8911	0.560	0.557	0.71
11689	9897	0.560	0.540	0.78
4721	7852	0.560	0.534	0.64
13816	11066	0.560	0.542	0.28
7685	1029	0.560	0.523	0.38
7866	7873	0.560	0.492	0.74
11717	9966	0.560	0.221	0.84
12059	12068	0.560	0.112	0.69
12508	11013	0.560	0.308	0.28
11021	11715	0.560	0.527	0.91
7391	10195	0.559	0.507	0.91
12923	7214	0.559	0.514	0.32
11021	998	0.559	0.551	0.92
8954	1609	0.559	0.239	0.56
7467	3365	0.559	0.489	0.82
12654	11746	0.559	0.458	0.87
10673	10675	0.559	0.526	0.51
9546	8150	0.559	0.458	0.37
9096	5836	0.559	0.551	0.86
1200	13328	0.559	0.518	0.29
8662	10019	0.559	0.538	0.76
7273	9886	0.559	0.489	0.47
7254	11795	0.558	0.489	0.56
11678	10768	0.558	0.511	0.77
8898	11958	0.558	0.420	0.39
11398	13978	0.558	0.521	0.90
3055	6909	0.558	0.541	0.33
10504	9728	0.558	0.526	0.88
11697	10768	0.558	0.542	0.82
11394	12721	0.558	0.419	0.86
9325	4176	0.558	0.536	0.57
11858	8808	0.558	0.539	0.22
890	10274	0.558	0.374	0.66
10156	10162	0.558	0.522	0.84
13086	13397	0.558	0.505	0.81
10630	9473	0.558	0.542	0.44
3	13956	0.557	0.176	0.84
11726	11741	0.557	0.471	0.82
909	12647	0.557	0.491	0.29
595	11752	0.557	0.473	0.29
12000	11996	0.557	0.142	0.58
11394	12285	0.557	0.496	0.85
10621	11781	0.557	0.470	0.58
6861	7781	0.557	0.490	0.53
10457	7816	0.556	0.351	0.83
24	2797	0.556	0.400	0.84
9328	270	0.556	0.331	0.83
11741	11072	0.556	0.489	0.89
12500	6231	0.556	0.540	0.85
407	8124	0.556	0.171	0.55
8150	910	0.556	0.445	0.34
11577	12516	0.555	0.521	0.74
6164	4424	0.555	0.237	0.31
11696	11773	0.555	0.435	0.69
8368	8909	0.555	0.382	0.27
9071	9070	0.555	0.519	0.64
6085	10969	0.555	0.122	0.24
12858	11991	0.555	0.379	0.59
13640	8685	0.555	0.531	0.50
9340	8666	0.555	0.523	0.40
10322	10577	0.555	0.462	0.36
11394	6842	0.555	0.418	0.90
995	8232	0.555	0.515	0.55
10867	10866	0.555	0.540	0.86
10958	484	0.555	0.476	0.81
13357	10195	0.555	0.359	0.92
12840	13926	0.554	0.543	0.79
2	13956	0.554	0.182	0.80
12044	12079	0.554	0.535	0.73
3268	13258	0.554	0.304	0.66
13889	8228	0.554	0.386	0.78
12052	12061	0.554	0.217	0.63
8562	12131	0.554	0.395	0.46
8576	13154	0.554	0.250	0.85
11681	8943	0.554	0.504	0.84
449	866	0.554	0.528	0.90
12858	12057	0.554	0.519	0.67
13174	13175	0.553	0.528	0.33
12070	11717	0.553	0.484	0.76
9366	10333	0.553	0.263	0.38
8343	12566	0.553	0.243	0.45
11996	11993	0.553	0.528	0.72
9323	7254	0.553	0.533	0.59
998	7391	0.553	0.535	0.92
9690	6315	0.553	0.447	0.87
9485	8919	0.553	0.420	0.47
14001	14006	0.553	0.509	0.78
7566	9186	0.553	0.111	0.56
10675	10674	0.553	0.541	0.42
674	672	0.553	0.434	0.87
110	912	0.553	0.464	0.87
13082	11734	0.553	0.518	0.75
10381	10354	0.553	0.469	0.59
7407	12498	0.553	0.509	0.54
12455	789	0.553	0.524	0.45
9363	10535	0.553	0.261	0.36
8574	11474	0.553	0.407	0.45
13547	398	0.553	0.524	0.89
9721	8194	0.552	0.500	0.78
292	806	0.552	0.211	0.44
11394	10405	0.552	0.485	0.84
11747	9007	0.552	0.263	0.76
7628	7253	0.552	0.187	0.65
11717	9478	0.552	0.332	0.88
9648	13555	0.552	0.419	0.59
10359	10352	0.552	0.496	0.60
7219	12943	0.551	0.423	0.59
11021	10195	0.551	0.474	0.90
13784	734	0.551	0.537	0.47
1615	6164	0.551	0.180	0.32
13386	13385	0.551	0.519	0.84
12073	12061	0.551	0.506	0.73
439	2077	0.551	0.539	0.43
699	12089	0.551	0.349	0.42
1220	1429	0.550	0.330	0.44
9807	9806	0.550	0.527	0.87
8548	9920	0.550	0.498	0.84
12007	12012	0.550	0.536	0.80
8385	12356	0.550	0.159	0.43
12030	12034	0.550	0.542	0.78
11747	12966	0.550	0.156	0.83
9050	9089	0.550	0.129	0.56
638	12452	0.550	0.540	0.72
998	6931	0.550	0.510	0.87
12109	12619	0.550	0.501	0.47
12667	11615	0.550	0.173	0.39
11715	13357	0.550	0.266	0.92
12464	10265	0.549	0.499	0.52
702	73	0.549	0.121	0.81
13222	13223	0.549	0.533	0.53
12982	12596	0.549	0.509	0.62
12931	13646	0.549	0.490	0.51
11715	14009	0.549	0.449	0.90
12263	8300	0.549	0.475	0.74
12671	12766	0.549	0.451	0.83
11353	8683	0.549	0.372	0.82
12109	8666	0.549	0.512	0.45
12057	6828	0.549	0.527	0.67
12982	11954	0.549	0.510	0.70
8045	7904	0.549	0.543	0.62
13065	13709	0.549	0.526	0.64
7261	7628	0.549	0.417	0.70
12050	11717	0.548	0.115	0.79
8641	334	0.548	0.215	0.29
7821	13784	0.548	0.501	0.57
9626	6075	0.548	0.444	0.33
10658	11380	0.547	0.317	0.34
14020	14021	0.547	0.534	0.70
692	669	0.547	0.490	0.46
7855	7863	0.547	0.540	0.74
11395	6842	0.547	0.418	0.90
8008	14031	0.547	0.514	0.41
12008	7967	0.547	0.109	0.62
11394	7044	0.547	0.496	0.86
12814	909	0.547	0.266	0.25
998	7503	0.547	0.435	0.88
398	13542	0.547	0.526	0.88
11474	727	0.547	0.215	0.34
11714	13357	0.546	0.198	0.92
12537	12538	0.546	0.309	0.51
6250	8040	0.546	0.477	0.67
407	12008	0.546	0.109	0.65
12787	10631	0.546	0.524	0.51
7982	13361	0.546	0.218	0.76
11999	12004	0.546	0.209	0.62
10376	10362	0.546	0.484	0.59
11746	6946	0.546	0.209	0.74
9920	7846	0.546	0.109	0.86
640	12452	0.546	0.535	0.73
11024	11022	0.546	0.462	0.31
431	434	0.546	0.519	0.82
8322	127	0.546	0.536	0.55
13760	11675	0.546	0.192	0.74
8320	1200	0.546	0.109	0.34
5009	2953	0.545	0.265	0.82
10161	10384	0.545	0.533	0.81
8898	12936	0.545	0.347	0.45
9975	12926	0.545	0.500	0.26
11395	10405	0.545	0.470	0.83
7480	11723	0.545	0.110	0.34
8562	8859	0.545	0.408	0.44
937	6930	0.544	0.189	0.51
12044	12062	0.544	0.317	0.57
9840	13039	0.544	0.525	0.54
12926	8736	0.544	0.416	0.33
13905	9727	0.544	0.528	0.86
7906	11835	0.544	0.537	0.90
7407	7765	0.544	0.490	0.36
10658	11291	0.544	0.470	0.38
12934	12930	0.544	0.320	0.69
8227	10930	0.544	0.496	0.55
10593	10594	0.544	0.494	0.55
7484	7486	0.544	0.488	0.70
11351	11355	0.544	0.527	0.95
108	778	0.543	0.110	0.87
504	10265	0.543	0.447	0.89
11415	7389	0.543	0.386	0.29
8146	11213	0.543	0.482	0.69
1864	8881	0.543	0.365	0.24
13867	10621	0.543	0.514	0.84
11864	11347	0.543	0.304	0.78
13539	12946	0.543	0.508	0.87
12017	11979	0.543	0.109	0.53
11714	1028	0.543	0.532	0.87
271	13092	0.542	0.465	0.84
7354	10961	0.542	0.137	0.83
11999	12045	0.542	0.245	0.66
8369	8370	0.542	0.536	0.83
476	889	0.542	0.517	0.73
7628	13217	0.542	0.451	0.78
8200	8965	0.542	0.284	0.36
7272	1013	0.542	0.496	0.79
9272	12946	0.541	0.259	0.72
5009	9529	0.541	0.216	0.87
13881	7166	0.541	0.128	0.41
12656	9348	0.541	0.485	0.67
13326	12356	0.541	0.255	0.38
7745	866	0.541	0.515	0.95
6922	12499	0.541	0.108	0.80
10394	12693	0.541	0.436	0.45
8561	13713	0.541	0.293	0.47
9986	12438	0.541	0.471	0.50
9563	783	0.541	0.360	0.31
3391	1200	0.541	0.503	0.31
13222	4811	0.541	0.382	0.38
1012	9887	0.541	0.476	0.40
12619	9340	0.540	0.500	0.41
8126	8199	0.540	0.070	0.65
11747	9838	0.540	0.461	0.66
12468	9887	0.540	0.514	0.36
11909	12154	0.540	0.512	0.81
11715	1028	0.540	0.528	0.87
11395	4597	0.540	0.353	0.82
13179	12835	0.540	0.520	0.91
12052	11979	0.540	0.272	0.70
11985	12076	0.540	0.533	0.62
8201	7896	0.540	0.397	0.37
11203	12472	0.540	0.468	0.56
10161	10385	0.539	0.526	0.72
12348	4862	0.539	0.402	0.66
7259	13332	0.539	0.371	0.27
12501	6701	0.539	0.530	0.82
14016	14021	0.539	0.507	0.67
7480	12946	0.539	0.376	0.76
12265	10997	0.539	0.166	0.43
5730	13823	0.539	0.267	0.29
7676	12943	0.539	0.108	0.61
7967	516	0.539	0.174	0.54
11715	7391	0.538	0.487	0.91
9366	465	0.538	0.276	0.32
12926	11494	0.538	0.524	0.25
11624	10961	0.538	0.296	0.55
8957	1275	0.538	0.510	0.80
11024	11023	0.538	0.525	0.80
13032	13033	0.538	0.532	0.75
11983	11981	0.538	0.420	0.75
8230	13873	0.538	0.454	0.81
7596	810	0.538	0.495	0.31
12784	10631	0.538	0.467	0.52
689	7895	0.537	0.231	0.39
487	491	0.537	0.498	0.41
6117	7759	0.537	0.523	0.28
13890	7390	0.537	0.217	0.55
7219	777	0.537	0.251	0.63
1200	5712	0.537	0.495	0.40
594	903	0.537	0.531	0.73
397	13542	0.537	0.522	0.87
7680	13956	0.537	0.107	0.55
2703	701	0.537	0.252	0.41
8202	12567	0.537	0.480	0.43
9810	7971	0.537	0.528	0.70
12552	12646	0.537	0.488	0.41
11518	7627	0.537	0.107	0.40
12055	12076	0.537	0.278	0.71
11296	12322	0.537	0.178	0.62
5989	13756	0.537	0.441	0.61
12569	12610	0.537	0.468	0.53
11677	4438	0.537	0.425	0.80
12061	11994	0.536	0.214	0.61
7539	8919	0.536	0.254	0.50
11395	13978	0.536	0.469	0.95
10658	4994	0.536	0.130	0.40
110	778	0.536	0.107	0.86
612	7565	0.536	0.135	0.33
110	10273	0.536	0.443	0.86
8009	320	0.536	0.436	0.57
11394	461	0.536	0.484	0.93
9328	7967	0.536	0.393	0.40
3894	11573	0.536	0.395	0.79
8199	7693	0.536	0.103	0.59
9550	13482	0.536	0.507	0.30
11974	12011	0.535	0.524	0.61
639	12452	0.535	0.526	0.69
11747	13087	0.535	0.493	0.88
8002	10265	0.535	0.393	0.30
7750	10457	0.535	0.471	0.33
9349	7254	0.535	0.503	0.63
7895	709	0.535	0.480	0.41
448	865	0.535	0.488	0.67
278	9916	0.534	0.504	0.53
477	127	0.534	0.494	0.44
7550	12939	0.534	0.107	0.30
13542	9648	0.534	0.511	0.92
8192	9460	0.534	0.479	0.25
8016	8549	0.534	0.119	0.55
14017	14021	0.534	0.496	0.66
7843	7845	0.534	0.523	0.85
10868	10865	0.534	0.523	0.90
8720	9040	0.534	0.453	0.57
12450	632	0.534	0.522	0.54
1008	7632	0.534	0.260	0.66
7797	8175	0.534	0.455	0.38
504	10645	0.534	0.403	0.92
7866	8378	0.533	0.500	0.72
7640	7527	0.533	0.479	0.54
12022	13560	0.533	0.269	0.28
11717	12068	0.533	0.291	0.69
424	13888	0.533	0.325	0.76
7894	7895	0.533	0.402	0.42
12450	633	0.533	0.517	0.55
780	8549	0.533	0.206	0.72
11034	12240	0.533	0.501	0.27
13480	12251	0.533	0.234	0.48
12111	13486	0.533	0.513	0.83
12135	11079	0.533	0.149	0.60
10115	9978	0.533	0.521	0.53
11398	10405	0.533	0.493	0.78
8256	9954	0.533	0.488	0.94
1008	7526	0.532	0.121	0.73
