i	j	iLIS_best	iLIS_avg	ipTM_best
11398	3687	0.628	0.360	0.79
8724	5593	0.628	0.562	0.52
11888	9739	0.628	0.332	0.34
7708	1071	0.628	0.180	0.52
7241	10239	0.628	0.231	0.79
13158	13159	0.628	0.615	0.66
11464	6623	0.628	0.569	0.86
11807	6803	0.628	0.547	0.36
2250	334	0.628	0.513	0.27
899	4592	0.628	0.295	0.83
799	11510	0.628	0.307	0.80
9361	6293	0.627	0.125	0.29
13155	13346	0.627	0.520	0.67
11395	8996	0.627	0.516	0.86
8918	11508	0.627	0.240	0.86
12499	12498	0.627	0.608	0.93
13916	9958	0.627	0.228	0.42
42	10511	0.627	0.599	0.67
11395	10562	0.627	0.612	0.91
463	186	0.627	0.606	0.83
69	11508	0.627	0.130	0.85
7722	13641	0.627	0.611	0.78
7567	2739	0.627	0.428	0.74
11715	8178	0.627	0.602	0.92
11507	7670	0.627	0.125	0.82
8200	9739	0.626	0.441	0.35
486	9685	0.626	0.611	0.76
10764	1138	0.626	0.152	0.86
1304	504	0.626	0.533	0.85
8146	11455	0.626	0.607	0.68
11857	11213	0.626	0.602	0.90
1267	6844	0.626	0.609	0.29
11398	5030	0.626	0.248	0.80
890	6605	0.625	0.524	0.88
10655	8890	0.625	0.529	0.90
13482	8919	0.625	0.418	0.50
11806	504	0.625	0.549	0.89
12966	8915	0.625	0.399	0.40
11746	13706	0.625	0.580	0.86
563	30	0.625	0.294	0.76
7183	2738	0.625	0.599	0.52
8166	2524	0.625	0.359	0.85
11398	9601	0.625	0.243	0.81
11450	8719	0.625	0.228	0.79
7241	3107	0.625	0.447	0.87
8201	11411	0.625	0.378	0.84
69	4133	0.625	0.399	0.81
8808	8762	0.624	0.306	0.64
13975	900	0.624	0.125	0.25
8643	8993	0.624	0.140	0.55
11938	3220	0.624	0.140	0.76
11510	10795	0.624	0.330	0.87
11715	11878	0.624	0.583	0.90
13519	1118	0.624	0.167	0.79
7241	3540	0.624	0.128	0.71
419	413	0.624	0.616	0.88
13095	1414	0.624	0.543	0.84
3351	13794	0.624	0.213	0.67
837	11610	0.624	0.125	0.79
7386	11001	0.624	0.612	0.44
11747	11213	0.624	0.589	0.88
4750	13977	0.623	0.593	0.36
198	11448	0.623	0.138	0.71
8099	9687	0.623	0.125	0.80
13672	11615	0.623	0.306	0.52
14011	4597	0.623	0.289	0.36
10457	13269	0.623	0.579	0.55
11464	571	0.623	0.406	0.89
9933	623	0.623	0.279	0.69
11981	12851	0.623	0.185	0.82
612	10196	0.623	0.125	0.73
6221	1420	0.623	0.176	0.54
7184	2524	0.623	0.497	0.85
1746	1440	0.623	0.601	0.43
8615	9301	0.623	0.613	0.39
13023	13022	0.622	0.531	0.69
9916	11448	0.622	0.346	0.75
10212	2799	0.622	0.393	0.85
437	2379	0.622	0.590	0.87
12501	12531	0.622	0.602	0.84
11714	11880	0.622	0.600	0.83
9067	9051	0.622	0.128	0.75
8129	9290	0.622	0.356	0.75
6129	5712	0.622	0.595	0.32
8146	11650	0.622	0.218	0.62
11398	11362	0.622	0.203	0.74
12065	889	0.622	0.598	0.62
2739	4145	0.622	0.505	0.63
11696	10768	0.622	0.562	0.78
11448	10448	0.622	0.124	0.81
12890	12256	0.622	0.138	0.49
9549	2524	0.622	0.124	0.82
781	11508	0.622	0.124	0.79
13037	11615	0.621	0.125	0.38
557	344	0.621	0.496	0.40
13095	11402	0.621	0.534	0.85
11579	11578	0.621	0.568	0.78
10777	1539	0.621	0.124	0.88
7864	11046	0.621	0.535	0.86
9934	10448	0.621	0.312	0.41
10212	13346	0.621	0.429	0.83
8108	1524	0.621	0.405	0.82
13512	1524	0.621	0.124	0.47
12991	6750	0.621	0.490	0.78
11087	566	0.621	0.062	0.32
12541	2524	0.621	0.177	0.80
8574	6561	0.621	0.484	0.68
13158	11402	0.621	0.255	0.87
12962	6561	0.620	0.205	0.68
8108	13786	0.620	0.383	0.79
7273	8381	0.620	0.591	0.46
3382	4707	0.620	0.605	0.85
2739	935	0.620	0.418	0.71
13924	7971	0.620	0.319	0.52
11181	11507	0.620	0.269	0.78
11726	11747	0.620	0.539	0.84
7221	7390	0.620	0.309	0.80
13095	11411	0.620	0.464	0.79
7277	2828	0.620	0.124	0.58
8831	866	0.620	0.491	0.81
2870	394	0.620	0.415	0.86
1378	12044	0.619	0.595	0.81
8655	8993	0.619	0.124	0.55
11464	10935	0.619	0.240	0.84
13210	13519	0.619	0.124	0.78
8017	11396	0.619	0.180	0.85
9067	9047	0.619	0.285	0.79
9549	2285	0.619	0.136	0.64
6561	5030	0.619	0.126	0.66
11198	897	0.619	0.382	0.68
7753	7757	0.619	0.593	0.52
11450	13823	0.619	0.133	0.81
10212	8860	0.619	0.171	0.81
9680	8993	0.619	0.133	0.52
6298	10537	0.619	0.565	0.29
1335	8993	0.619	0.513	0.52
2167	2237	0.619	0.502	0.90
6468	6117	0.619	0.613	0.33
7753	4133	0.619	0.512	0.76
11398	6982	0.619	0.204	0.88
769	240	0.618	0.233	0.85
13544	12652	0.618	0.534	0.80
7229	4827	0.618	0.350	0.43
12206	11993	0.618	0.142	0.92
13519	6826	0.618	0.182	0.75
11411	11415	0.618	0.288	0.80
6527	10956	0.618	0.475	0.64
12456	8108	0.618	0.220	0.80
12542	11192	0.618	0.421	0.61
12666	8108	0.618	0.332	0.79
11448	3002	0.618	0.309	0.75
1566	13262	0.618	0.141	0.72
9778	1526	0.618	0.136	0.78
7212	8938	0.618	0.525	0.76
13460	11397	0.618	0.337	0.87
12851	481	0.618	0.523	0.87
8000	394	0.618	0.124	0.85
7895	12851	0.618	0.253	0.87
11111	3795	0.618	0.244	0.43
10498	12123	0.618	0.587	0.78
7241	9437	0.618	0.131	0.75
8562	763	0.617	0.354	0.49
8806	8824	0.617	0.574	0.61
13221	2727	0.617	0.598	0.51
7597	10981	0.617	0.159	0.70
998	11878	0.617	0.554	0.91
12042	10577	0.617	0.200	0.65
13206	2739	0.617	0.443	0.78
286	10212	0.617	0.290	0.78
7503	11864	0.617	0.512	0.90
10935	11604	0.617	0.187	0.53
11747	11878	0.617	0.452	0.89
777	8108	0.617	0.380	0.83
13364	4201	0.617	0.601	0.91
383	11305	0.617	0.575	0.92
13482	4133	0.616	0.295	0.79
13303	12851	0.616	0.217	0.87
4408	4849	0.616	0.348	0.38
8077	2524	0.616	0.246	0.83
7961	11742	0.616	0.541	0.90
555	1144	0.616	0.248	0.51
563	12851	0.616	0.427	0.89
6930	10265	0.616	0.553	0.28
11717	12063	0.616	0.167	0.83
9549	243	0.616	0.123	0.82
8851	866	0.616	0.578	0.81
563	11192	0.616	0.486	0.62
10212	12053	0.616	0.320	0.78
7188	7221	0.616	0.438	0.78
1020	755	0.616	0.263	0.90
1414	11650	0.616	0.461	0.88
7756	7757	0.616	0.606	0.50
36	12933	0.616	0.427	0.43
7596	11204	0.616	0.143	0.57
12966	2285	0.615	0.485	0.22
9981	985	0.615	0.603	0.88
11280	11864	0.615	0.587	0.87
92	1198	0.615	0.123	0.76
13210	6293	0.615	0.123	0.77
7520	394	0.615	0.129	0.83
6891	10981	0.615	0.509	0.95
7557	11510	0.615	0.472	0.78
2569	12013	0.615	0.344	0.69
11510	9781	0.615	0.233	0.81
8806	8830	0.615	0.543	0.48
8807	8830	0.615	0.543	0.48
8806	8821	0.615	0.543	0.48
8807	8821	0.615	0.543	0.48
8807	8824	0.615	0.543	0.48
11463	10801	0.615	0.442	0.86
6923	7390	0.615	0.279	0.88
10196	1686	0.614	0.132	0.77
7216	10764	0.614	0.343	0.47
1020	12917	0.614	0.279	0.87
11394	802	0.614	0.561	0.94
850	7546	0.614	0.556	0.55
11607	11402	0.614	0.595	0.85
7244	6044	0.614	0.424	0.85
11726	9390	0.614	0.558	0.46
7841	7842	0.614	0.591	0.87
11378	7555	0.614	0.548	0.84
7866	1999	0.614	0.313	0.71
12064	7534	0.614	0.458	0.71
697	3022	0.614	0.590	0.79
7676	1526	0.613	0.274	0.70
5351	8108	0.613	0.423	0.78
8146	802	0.613	0.399	0.70
7216	13823	0.613	0.240	0.45
10212	8073	0.613	0.209	0.91
7216	6826	0.613	0.180	0.43
11411	4712	0.613	0.516	0.83
9487	2739	0.613	0.208	0.78
12851	5236	0.613	0.145	0.86
12921	937	0.613	0.598	0.48
11181	8108	0.613	0.261	0.77
1009	7276	0.613	0.591	0.90
10020	12778	0.613	0.543	0.43
7793	12966	0.613	0.574	0.43
11402	11415	0.613	0.284	0.79
12500	12531	0.613	0.589	0.94
7241	4724	0.613	0.375	0.80
8562	5836	0.613	0.589	0.88
6766	2107	0.613	0.582	0.54
12933	6221	0.612	0.182	0.58
10467	9197	0.612	0.583	0.83
2965	3005	0.612	0.347	0.83
12065	13685	0.612	0.568	0.67
11392	8108	0.612	0.329	0.79
10212	9730	0.612	0.124	0.81
8005	11464	0.612	0.291	0.82
12250	11402	0.612	0.164	0.86
11402	7405	0.612	0.137	0.86
11394	13095	0.612	0.354	0.86
781	1526	0.612	0.122	0.68
7172	12851	0.612	0.381	0.87
12080	12071	0.612	0.603	0.70
1566	1097	0.612	0.160	0.74
5754	6926	0.612	0.135	0.85
6926	12256	0.612	0.141	0.87
11192	7426	0.612	0.404	0.64
13303	2285	0.612	0.122	0.62
7730	6117	0.612	0.596	0.28
7557	8108	0.611	0.160	0.79
8444	897	0.611	0.384	0.65
9739	13786	0.611	0.358	0.35
7749	7757	0.611	0.566	0.53
8444	11400	0.611	0.414	0.67
12064	10981	0.611	0.434	0.77
12185	7905	0.611	0.422	0.42
12717	9317	0.611	0.101	0.88
12672	4133	0.611	0.275	0.82
7229	8098	0.611	0.389	0.36
8076	2739	0.611	0.143	0.70
11450	8721	0.610	0.122	0.78
7754	8562	0.610	0.232	0.46
7219	1131	0.610	0.553	0.63
7383	8108	0.610	0.135	0.75
12290	12299	0.610	0.596	0.84
10212	1401	0.610	0.122	0.83
30	1420	0.610	0.373	0.70
6633	3877	0.610	0.220	0.79
9456	7221	0.610	0.148	0.80
10757	12009	0.610	0.538	0.88
10958	3147	0.610	0.549	0.83
6044	13324	0.610	0.222	0.78
11181	4849	0.610	0.149	0.44
799	12851	0.610	0.555	0.91
7314	8042	0.610	0.593	0.49
12484	4849	0.610	0.122	0.71
1147	1200	0.610	0.590	0.34
3236	12850	0.609	0.355	0.26
4133	820	0.609	0.438	0.84
9276	8108	0.609	0.150	0.79
7216	7610	0.609	0.339	0.35
9550	10509	0.609	0.468	0.32
10212	12542	0.609	0.126	0.86
8993	13285	0.609	0.508	0.53
8322	128	0.609	0.599	0.54
13361	9635	0.609	0.232	0.73
10263	11463	0.609	0.167	0.88
11394	3261	0.609	0.249	0.83
9680	11864	0.609	0.172	0.81
12542	11510	0.609	0.477	0.77
13445	413	0.609	0.421	0.85
626	9932	0.609	0.122	0.62
7666	8256	0.609	0.272	0.80
11108	12731	0.609	0.527	0.53
13512	10069	0.609	0.141	0.41
7775	6221	0.609	0.349	0.64
12328	7219	0.609	0.470	0.64
12542	2524	0.608	0.132	0.83
11714	12768	0.608	0.529	0.93
8576	12851	0.608	0.297	0.81
12931	5348	0.608	0.556	0.55
11463	9795	0.608	0.367	0.81
8644	11412	0.608	0.277	0.76
7241	8116	0.608	0.129	0.81
13956	3467	0.608	0.530	0.29
11402	777	0.608	0.299	0.85
7652	7534	0.608	0.592	0.52
7241	5240	0.608	0.122	0.83
13095	11397	0.608	0.318	0.83
852	9739	0.608	0.320	0.33
13153	6221	0.608	0.331	0.75
13519	11476	0.608	0.222	0.75
11448	12329	0.608	0.135	0.81
11394	1894	0.608	0.253	0.83
7241	1512	0.608	0.365	0.76
1011	7277	0.608	0.563	0.83
7244	6053	0.607	0.140	0.85
9707	12925	0.607	0.514	0.73
11946	7256	0.607	0.600	0.63
7758	4133	0.607	0.245	0.75
240	11476	0.607	0.458	0.83
6561	8167	0.607	0.334	0.70
12811	240	0.607	0.343	0.85
12666	2285	0.607	0.203	0.65
13210	2739	0.607	0.267	0.73
8201	30	0.607	0.212	0.31
12851	12664	0.607	0.258	0.89
6930	3280	0.607	0.227	0.83
1071	2432	0.607	0.351	0.49
933	12851	0.607	0.364	0.89
12928	1860	0.606	0.460	0.56
11394	571	0.606	0.284	0.90
11971	12004	0.606	0.331	0.75
563	11402	0.606	0.132	0.85
6293	9554	0.606	0.204	0.65
12328	234	0.606	0.308	0.87
11394	5030	0.606	0.273	0.86
13217	13696	0.606	0.396	0.81
11714	1006	0.606	0.579	0.93
8146	13980	0.606	0.513	0.63
11754	11889	0.606	0.459	0.64
12681	11706	0.606	0.217	0.50
138	8808	0.606	0.571	0.36
10212	10646	0.606	0.174	0.87
11726	11741	0.606	0.455	0.83
10541	8108	0.606	0.360	0.78
7866	7873	0.606	0.532	0.73
852	11396	0.605	0.467	0.80
5738	897	0.605	0.242	0.61
240	6288	0.605	0.514	0.77
6344	11738	0.605	0.584	0.58
7241	2793	0.605	0.250	0.73
12794	12851	0.605	0.281	0.87
8200	8201	0.605	0.584	0.34
8993	13823	0.605	0.242	0.54
10541	1609	0.605	0.234	0.63
12500	8070	0.605	0.597	0.93
5837	13567	0.605	0.223	0.70
2739	8719	0.605	0.150	0.77
8714	12566	0.605	0.369	0.74
2250	6533	0.605	0.241	0.86
7793	9773	0.605	0.416	0.41
11463	13830	0.605	0.169	0.90
11395	707	0.605	0.411	0.84
4266	3172	0.605	0.560	0.33
504	7728	0.605	0.525	0.77
9389	9092	0.605	0.557	0.62
2524	3912	0.604	0.268	0.81
6293	479	0.604	0.209	0.76
6053	9889	0.604	0.143	0.79
13163	12465	0.604	0.593	0.62
7216	8574	0.604	0.330	0.44
10640	4991	0.604	0.329	0.72
4133	13241	0.604	0.396	0.81
8017	11397	0.604	0.290	0.86
9485	4133	0.604	0.258	0.79
10876	11450	0.604	0.132	0.81
6384	9685	0.604	0.473	0.61
11464	8882	0.604	0.121	0.84
2	13956	0.604	0.236	0.84
8362	6054	0.604	0.159	0.74
11250	3939	0.604	0.486	0.57
11398	7044	0.604	0.541	0.83
8108	944	0.604	0.257	0.75
7157	4092	0.604	0.300	0.37
1144	7553	0.604	0.225	0.50
6085	10969	0.603	0.553	0.24
10532	4718	0.603	0.589	0.71
11983	6690	0.603	0.543	0.82
1443	2438	0.603	0.578	0.34
12202	8909	0.603	0.561	0.79
13821	13406	0.603	0.590	0.59
7900	4133	0.603	0.487	0.82
7458	6561	0.603	0.121	0.70
8146	6395	0.603	0.498	0.65
2739	12659	0.603	0.323	0.67
12765	8108	0.603	0.319	0.80
67	893	0.603	0.289	0.57
13203	9739	0.603	0.337	0.34
12499	12531	0.603	0.585	0.92
11415	11604	0.602	0.120	0.52
10212	9277	0.602	0.148	0.93
8071	12256	0.602	0.174	0.46
9272	9739	0.602	0.480	0.31
325	12121	0.602	0.593	0.91
9326	504	0.602	0.500	0.82
313	6323	0.602	0.564	0.83
10876	11397	0.602	0.127	0.84
12890	7914	0.602	0.120	0.77
7633	7524	0.602	0.587	0.49
8037	5821	0.602	0.587	0.57
6238	14025	0.602	0.585	0.87
7982	11510	0.602	0.202	0.83
1009	7275	0.602	0.579	0.86
11415	7221	0.602	0.237	0.77
807	12851	0.602	0.321	0.81
875	3241	0.602	0.203	0.82
13738	13730	0.602	0.588	0.66
900	7566	0.601	0.297	0.82
12829	2569	0.601	0.120	0.67
12487	234	0.601	0.402	0.84
13563	12851	0.601	0.389	0.87
4133	13956	0.601	0.372	0.80
4133	13206	0.601	0.302	0.86
266	7968	0.601	0.569	0.94
7982	7763	0.601	0.589	0.86
8005	2250	0.601	0.444	0.81
586	2250	0.601	0.239	0.85
11609	4062	0.601	0.190	0.47
8562	7757	0.601	0.167	0.46
12157	13825	0.601	0.592	0.80
1144	13262	0.601	0.297	0.54
13696	8080	0.601	0.445	0.82
7708	6561	0.601	0.265	0.69
9415	12851	0.601	0.319	0.77
8368	3285	0.601	0.240	0.27
11727	2388	0.601	0.176	0.19
13762	504	0.601	0.234	0.88
11507	7409	0.600	0.230	0.86
12065	12071	0.600	0.261	0.50
11395	3261	0.600	0.163	0.81
11676	1138	0.600	0.580	0.84
11398	12190	0.600	0.559	0.87
8665	11609	0.600	0.130	0.44
8202	12924	0.600	0.510	0.68
13512	8320	0.600	0.227	0.48
8146	8882	0.600	0.120	0.64
11888	6561	0.600	0.247	0.68
11394	11362	0.600	0.174	0.75
10558	504	0.600	0.465	0.85
1526	4592	0.600	0.120	0.73
9739	5189	0.600	0.440	0.33
423	422	0.600	0.537	0.74
13995	11615	0.600	0.138	0.41
714	12598	0.600	0.171	0.48
12500	8062	0.599	0.584	0.93
9277	11615	0.599	0.204	0.39
198	11397	0.599	0.244	0.81
11741	5977	0.599	0.398	0.80
13460	1526	0.599	0.124	0.73
3	1566	0.599	0.545	0.81
234	9006	0.599	0.184	0.83
198	197	0.599	0.201	0.55
13968	11508	0.599	0.268	0.80
4133	12765	0.599	0.487	0.82
2103	6932	0.599	0.331	0.65
13519	9607	0.599	0.148	0.82
7760	8959	0.599	0.230	0.77
7184	1414	0.599	0.126	0.81
10463	6561	0.599	0.238	0.70
11395	11894	0.599	0.522	0.93
5987	1473	0.599	0.467	0.85
8561	13331	0.599	0.582	0.36
1144	8091	0.599	0.310	0.51
11394	10575	0.598	0.566	0.93
11746	11213	0.598	0.554	0.87
11462	11389	0.598	0.199	0.80
9933	1377	0.598	0.228	0.72
12925	8091	0.598	0.580	0.65
5927	14025	0.598	0.342	0.42
7188	1526	0.598	0.388	0.72
9716	481	0.598	0.158	0.78
9487	8108	0.598	0.395	0.72
1526	9269	0.598	0.120	0.77
9739	8882	0.598	0.124	0.52
8664	6293	0.598	0.283	0.75
1654	6044	0.598	0.120	0.84
837	12851	0.598	0.139	0.87
12862	8928	0.598	0.548	0.34
5924	12793	0.598	0.248	0.33
13095	11396	0.598	0.363	0.82
11411	6826	0.598	0.227	0.72
4767	2742	0.598	0.592	0.87
11412	10935	0.598	0.222	0.83
7557	11396	0.598	0.131	0.80
37	9739	0.598	0.422	0.36
7221	4062	0.598	0.200	0.80
8548	8274	0.597	0.589	0.90
11398	3261	0.597	0.262	0.77
8675	12462	0.597	0.479	0.45
7221	9792	0.597	0.438	0.74
12919	1566	0.597	0.145	0.77
3135	1642	0.597	0.276	0.63
11397	802	0.597	0.448	0.90
11227	8974	0.597	0.216	0.71
1993	1962	0.597	0.235	0.34
10212	13158	0.597	0.236	0.85
13032	13023	0.597	0.458	0.72
39	10981	0.597	0.447	0.26
12008	13336	0.597	0.581	0.68
11400	13202	0.597	0.478	0.83
8576	2739	0.597	0.420	0.73
13519	4592	0.597	0.241	0.75
7086	2739	0.596	0.312	0.81
12795	232	0.596	0.119	0.39
707	11397	0.596	0.440	0.81
12681	11967	0.596	0.342	0.69
13989	9739	0.596	0.150	0.37
8924	10420	0.596	0.060	0.50
10774	5618	0.596	0.202	0.52
2739	10172	0.596	0.277	0.71
11448	623	0.596	0.230	0.74
7216	3158	0.596	0.186	0.43
1182	11399	0.596	0.564	0.85
8548	8275	0.596	0.588	0.92
11448	11588	0.596	0.145	0.80
7864	10331	0.596	0.566	0.89
8721	11396	0.596	0.119	0.82
12053	11985	0.596	0.346	0.55
6633	6046	0.596	0.119	0.75
9105	9097	0.596	0.584	0.88
12471	11752	0.596	0.540	0.64
8019	7665	0.595	0.152	0.60
750	11596	0.595	0.119	0.22
3261	11397	0.595	0.128	0.79
9367	7219	0.595	0.561	0.63
1720	4469	0.595	0.121	0.60
4130	9085	0.595	0.281	0.49
13684	1446	0.595	0.565	0.52
13990	12851	0.595	0.561	0.83
6891	12068	0.595	0.234	0.67
11715	12768	0.595	0.534	0.93
11510	11447	0.595	0.534	0.76
7172	11402	0.595	0.204	0.83
11747	7026	0.595	0.539	0.84
8146	7743	0.595	0.581	0.65
12541	10212	0.595	0.149	0.88
9916	3125	0.595	0.470	0.69
11823	5838	0.595	0.188	0.48
6221	7595	0.595	0.165	0.55
11740	6117	0.595	0.552	0.44
9050	3668	0.595	0.388	0.74
11383	10969	0.594	0.373	0.65
5754	394	0.594	0.322	0.80
8005	12851	0.594	0.535	0.88
11464	13095	0.594	0.339	0.82
10672	11082	0.594	0.584	0.75
2710	7813	0.594	0.226	0.74
8608	4991	0.594	0.119	0.69
7706	9390	0.594	0.572	0.82
9888	11615	0.594	0.345	0.47
11864	7391	0.594	0.564	0.92
7282	12996	0.594	0.197	0.66
13016	9325	0.594	0.528	0.53
777	11510	0.593	0.208	0.84
5	12022	0.593	0.268	0.72
11864	5977	0.593	0.539	0.81
7241	7357	0.593	0.395	0.84
9333	9332	0.593	0.572	0.78
12539	11510	0.593	0.315	0.86
7636	7527	0.593	0.571	0.53
1566	8073	0.593	0.467	0.75
7242	8977	0.593	0.379	0.80
8993	8859	0.593	0.158	0.48
3267	11652	0.593	0.421	0.79
244	826	0.593	0.210	0.17
13106	8899	0.593	0.143	0.74
6964	8113	0.593	0.554	0.35
7006	7012	0.593	0.580	0.76
7216	10987	0.593	0.119	0.46
8641	11065	0.593	0.200	0.82
12681	10876	0.593	0.119	0.40
7241	6382	0.593	0.323	0.72
11908	13758	0.593	0.556	0.95
8893	2548	0.593	0.571	0.32
13262	244	0.593	0.123	0.90
10212	4750	0.593	0.174	0.80
7749	7751	0.592	0.568	0.51
9924	2569	0.592	0.256	0.72
13037	13032	0.592	0.479	0.49
11063	11402	0.592	0.144	0.83
6095	6049	0.592	0.233	0.88
2002	123	0.592	0.162	0.79
6384	11822	0.592	0.545	0.48
2661	9932	0.592	0.118	0.66
8005	8997	0.592	0.199	0.38
11972	11998	0.592	0.588	0.59
10541	1529	0.592	0.370	0.72
7241	3807	0.592	0.514	0.73
7767	197	0.592	0.290	0.56
9680	9773	0.592	0.357	0.62
11447	1138	0.592	0.204	0.73
7760	11615	0.592	0.404	0.78
13202	13331	0.592	0.171	0.80
12569	9773	0.592	0.345	0.55
13095	11395	0.592	0.284	0.85
8108	1518	0.592	0.129	0.79
9485	8993	0.592	0.187	0.54
1011	7276	0.591	0.566	0.87
13865	5873	0.591	0.118	0.81
11747	11844	0.591	0.553	0.86
6484	9004	0.591	0.452	0.29
11450	1586	0.591	0.332	0.87
6561	13280	0.591	0.118	0.69
898	481	0.591	0.520	0.58
7554	9932	0.591	0.139	0.61
8146	4655	0.591	0.200	0.63
11394	12190	0.591	0.545	0.91
10288	7238	0.591	0.146	0.45
7821	9387	0.591	0.110	0.87
12783	12360	0.591	0.546	0.59
9549	12851	0.591	0.415	0.86
7708	4133	0.591	0.261	0.80
11393	1529	0.591	0.365	0.76
11411	31	0.591	0.537	0.82
10795	394	0.591	0.331	0.89
7244	6046	0.591	0.497	0.84
10508	12129	0.591	0.111	0.32
5430	2285	0.591	0.290	0.56
1099	4707	0.591	0.565	0.76
7567	8108	0.591	0.271	0.75
7756	4133	0.591	0.268	0.71
362	6221	0.591	0.402	0.56
10212	11390	0.591	0.245	0.84
7749	7756	0.591	0.554	0.45
13975	899	0.591	0.198	0.24
7216	8019	0.591	0.187	0.43
5984	6561	0.591	0.236	0.68
12794	8108	0.590	0.118	0.78
10801	11615	0.590	0.269	0.42
11395	802	0.590	0.541	0.93
581	11776	0.590	0.453	0.78
7566	233	0.590	0.511	0.77
8146	11321	0.590	0.517	0.66
6278	123	0.590	0.231	0.81
3361	8182	0.590	0.556	0.85
11450	4712	0.590	0.282	0.86
7450	8108	0.590	0.183	0.80
13556	10573	0.590	0.581	0.72
12170	8108	0.590	0.329	0.77
286	394	0.590	0.225	0.79
10212	6628	0.590	0.118	0.88
8665	11507	0.590	0.143	0.76
9795	1414	0.590	0.336	0.80
8201	11464	0.590	0.215	0.86
11698	13802	0.590	0.553	0.83
10801	2739	0.589	0.118	0.77
6537	11213	0.589	0.525	0.76
11679	13085	0.589	0.580	0.83
7241	10732	0.589	0.261	0.78
12931	900	0.589	0.137	0.83
7539	244	0.589	0.118	0.88
13256	11734	0.589	0.541	0.82
13303	6926	0.589	0.196	0.91
1388	9000	0.589	0.477	0.37
13394	1415	0.589	0.236	0.77
8575	11507	0.589	0.358	0.88
7760	8958	0.589	0.328	0.77
1894	1609	0.589	0.426	0.60
716	11293	0.589	0.487	0.53
12824	8464	0.589	0.535	0.34
6892	13202	0.589	0.240	0.86
12890	12503	0.589	0.118	0.81
13512	7805	0.589	0.221	0.50
6298	4131	0.589	0.531	0.28
8132	10652	0.589	0.249	0.37
612	11065	0.589	0.530	0.77
11464	31	0.589	0.486	0.86
110	13842	0.589	0.544	0.86
10212	13786	0.589	0.178	0.89
12834	6890	0.589	0.442	0.42
714	13522	0.589	0.431	0.47
12119	10981	0.588	0.577	0.51
727	806	0.588	0.554	0.43
12050	12078	0.588	0.524	0.83
7219	13162	0.588	0.484	0.63
12890	930	0.588	0.176	0.42
9079	12851	0.588	0.394	0.84
11720	11315	0.588	0.574	0.57
11394	13980	0.588	0.513	0.83
9739	11415	0.588	0.226	0.33
11395	5030	0.588	0.172	0.85
11411	767	0.588	0.382	0.84
10197	7173	0.588	0.357	0.44
8002	2250	0.588	0.219	0.83
898	10461	0.588	0.494	0.62
7749	7758	0.588	0.565	0.47
12054	12062	0.588	0.554	0.60
108	13842	0.588	0.496	0.85
1293	6293	0.588	0.118	0.73
3002	394	0.588	0.225	0.83
8146	5030	0.588	0.188	0.63
6221	8410	0.588	0.144	0.62
198	236	0.587	0.350	0.74
564	2739	0.587	0.509	0.76
555	11755	0.587	0.457	0.38
236	12256	0.587	0.206	0.72
10288	7237	0.587	0.192	0.79
9739	8011	0.587	0.385	0.33
12982	9473	0.587	0.548	0.54
7679	8938	0.587	0.498	0.74
1864	505	0.587	0.279	0.90
899	13173	0.587	0.229	0.68
1416	5855	0.587	0.331	0.86
8131	2740	0.587	0.494	0.59
12065	11720	0.587	0.496	0.46
11988	11993	0.587	0.452	0.80
11392	11510	0.587	0.264	0.82
11395	1037	0.587	0.420	0.90
11698	687	0.587	0.278	0.77
6344	13966	0.587	0.440	0.85
1985	7798	0.587	0.127	0.56
998	8178	0.587	0.571	0.93
12962	2739	0.587	0.319	0.81
7386	6298	0.587	0.515	0.26
9811	2195	0.587	0.130	0.29
6533	11604	0.587	0.142	0.56
12320	11296	0.586	0.296	0.85
9697	6638	0.586	0.346	0.81
8275	8544	0.586	0.569	0.92
2569	3314	0.586	0.117	0.72
7964	7965	0.586	0.560	0.50
9246	9932	0.586	0.117	0.62
898	1562	0.586	0.148	0.63
13519	2353	0.586	0.135	0.79
13445	9552	0.586	0.557	0.91
1009	7271	0.586	0.560	0.86
7474	1529	0.586	0.131	0.74
12829	237	0.586	0.218	0.76
6561	713	0.586	0.232	0.61
327	8993	0.586	0.252	0.53
7737	11781	0.586	0.524	0.31
781	394	0.586	0.243	0.73
240	9607	0.586	0.117	0.84
7912	6120	0.586	0.191	0.83
10935	11450	0.585	0.117	0.76
1860	12790	0.585	0.201	0.49
8993	3742	0.585	0.117	0.54
5987	293	0.585	0.272	0.79
769	4133	0.585	0.475	0.80
1250	8638	0.585	0.117	0.68
13712	10635	0.585	0.562	0.84
8017	11507	0.585	0.232	0.87
7757	4133	0.585	0.286	0.76
9325	13968	0.585	0.561	0.62
10529	2151	0.585	0.553	0.71
6147	8108	0.585	0.508	0.80
1071	8920	0.585	0.228	0.60
8099	13696	0.585	0.412	0.71
13160	11507	0.585	0.308	0.79
933	6561	0.585	0.128	0.68
12309	11553	0.585	0.564	0.50
11111	2184	0.585	0.414	0.35
6293	10551	0.585	0.218	0.71
8544	8274	0.585	0.578	0.90
2569	8901	0.585	0.363	0.70
11398	8166	0.585	0.094	0.83
8644	11396	0.585	0.491	0.81
5787	5838	0.585	0.512	0.34
11393	6293	0.584	0.127	0.78
11967	12063	0.584	0.117	0.64
2250	9586	0.584	0.325	0.72
